HV022,0,1
1,0.03949603064891978,0.04365382516643021
2,0.15008491646589517,0.03274036887482266
3,0.043445633713811764,0.07639419404125286
4,0.10268967968719143,0.13096147549929063
5,0.03554642758402781,0.03274036887482266
6,0.15008491646589517,0.19644221324893593
7,0.30016983293179034,0.16370184437411328
8,0.6319364903827165,0.5893266397468078
9,0.31596824519135824,0.24009603841536614
10,2.2710217623128877,2.6410564225690276
11,0.07109285516805562,0.08730765033286042
12,0.19748015324459892,0.09822110662446797
13,0.3831114972945219,0.2728364072901888
14,0.2843714206722225,0.2510094947069737
15,0.3870611003594139,0.2837498635817964
16,0.03554642758402781,0.03274036887482266
17,0.06714325210316363,0.06548073774964532
18,0.14218571033611124,0.12004801920768307
19,0.22512737469884275,0.2073556695405435
20,1.639085271930171,1.1895667357852233
21,0.04739523677870374,0.05456728145803776
22,0.11453848888186738,0.13096147549929063
23,0.13033690114143529,0.2073556695405435
24,0.10268967968719143,0.07639419404125286
27,0.04739523677870374,0.010913456291607553
28,0.12243769501165133,0.1418749317908982
29,0.375212291164738,0.2946633198734039
30,0.2962202298668984,0.2291825821237586
31,2.1209368458469924,1.713412637782386
32,0.1263872980765433,0.2073556695405435
33,0.2843714206722225,0.3383171450398341
34,0.3791618942296299,0.4474517079559096
35,0.41470832181365774,0.5565862708719851
36,0.8412654528219914,1.02586489141111
38,0.011848809194675935,0.010913456291607553
39,0.10268967968719143,0.15278838808250572
40,0.4621035585923615,0.8185092218705664
41,0.4186579248785497,0.4365382516643021
42,0.06714325210316363,0.04365382516643021
43,0.17378253485524706,0.12004801920768307
44,0.35151467277538606,0.19644221324893593
45,0.4502547493976855,0.30557677616501144
46,0.28832102373711443,0.2728364072901888
48,0.1263872980765433,0.09822110662446797
49,0.41075871874876574,0.17461530066572084
50,0.6753821240965283,0.5893266397468078
51,1.978751135510881,1.7679799192404235
52,0.02764722145424385,0.021826912583215105
53,0.10663928275208343,0.05456728145803776
54,0.16983293179035505,0.07639419404125286
55,0.07899206129783956,0.06548073774964532
56,0.07109285516805562,0.09822110662446797
57,0.02369761838935187,0.03274036887482266
58,0.13823610727121927,0.09822110662446797
59,0.30016983293179034,0.16370184437411328
60,0.28832102373711443,0.19644221324893593
61,2.4527035032979185,2.1062970642802576
62,0.181681740985031,0.1418749317908982
63,0.4265571310083337,0.5674997271635928
64,0.750424582329476,0.7748553967041362
65,0.9518543386389667,0.7312015715377059
66,1.299419408349461,1.342355123867729
67,0.06714325210316363,0.05456728145803776
68,0.18958094711481496,0.1418749317908982
69,0.27647221454243853,0.2291825821237586
70,0.20142975630949086,0.16370184437411328
71,0.1461353134010032,0.06548073774964532
72,0.02369761838935187,0.04365382516643021
73,0.2646234053477625,0.10913456291607553
74,0.4937003831114973,0.4365382516643021
75,1.6667324933844148,1.3314416675761214
76,0.03949603064891978,0.021826912583215105
77,0.17773213792013903,0.06548073774964532
78,0.11848809194675936,0.16370184437411328
79,0.06319364903827165,0.021826912583215105
81,0.02369761838935187,0.021826912583215105
82,0.12243769501165133,0.07639419404125286
83,0.22512737469884275,0.09822110662446797
84,0.05924404597337968,0.04365382516643021
85,2.8081677791381967,2.2045181709047257
86,0.07504245823294758,0.10913456291607553
87,0.22512737469884275,0.2946633198734039
88,0.14218571033611124,0.21826912583215105
